accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0.5823909640312195,0.5779246687889099,0.7880313396453857,0.0634615421295166,0.523809552192688,0.909385085105896,0.7228028774261475,0.5166394710540771,0.25,0.375
0.6882067918777466,0.7105048894882202,0.6263229250907898,0.09925558418035507,0.6349206566810608,0.5922330021858215,0.7178967595100403,0.7357908487319946,0.09558823704719543,0.8125
0.7003231048583984,0.7365940809249878,0.6063815951347351,0.1051282063126564,0.6507936716079712,0.6666666865348816,0.7233361601829529,0.7179402709007263,0.09345794469118118,0.625
0.7378836870193481,0.7497382164001465,0.5880404114723206,0.12265512347221375,0.6746031641960144,0.7055016160011292,0.7322952151298523,0.6223831176757812,0.09677419066429138,0.5625
0.7532309889793396,0.7963711023330688,0.5490793585777283,0.13201820850372314,0.6904761791229248,0.582524299621582,0.7327218651771545,0.7547475099563599,0.09352517873048782,0.8125
0.763327956199646,0.8186152577400208,0.5204704403877258,0.14396284520626068,0.738095223903656,0.7216828465461731,0.734321653842926,0.6024817824363708,0.10227272659540176,0.5625
